Path,Key,Year,Luminosity,Xsection,WeightedEventSum,Raw event count,Per event weight
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8_v2/VBSWZH_Inclusive_4f_TuneCP5_RunIISummer20UL16APV-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8_v2,WZH,20UL16APV-106X,19.52,1.67403,99993.0,1413,0.0003267935
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8_v2/VBSWZH_Inclusive_4f_TuneCP5_RunIISummer20UL16-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8_v2,WZH,20UL16-106X,16.81,1.67403,99995.0,1419,0.0002814185
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8_v2/VBSWZH_Inclusive_4f_TuneCP5_RunIISummer20UL17-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8_v2,WZH,20UL17-106X,41.48,1.67403,99993.0,1535,0.0006944362
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8_v2/VBSWZH_Inclusive_4f_TuneCP5_RunIISummer20UL18-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8_v2,WZH,20UL18-106X,59.83,1.67403,99999.0,1548,0.0010015821
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8_v2/VBSWWH_Inclusive_4f_TuneCP5_RunIISummer20UL16APV-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8_v2,WWH,20UL16APV-106X,19.52,1.50253,100000.0,364,0.0002932938
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8_v2/VBSWWH_Inclusive_4f_TuneCP5_RunIISummer20UL16-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8_v2,WWH,20UL16-106X,16.81,1.50253,98999.0,331,0.0002551291
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8_v2/VBSWWH_Inclusive_4f_TuneCP5_RunIISummer20UL17-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8_v2,WWH,20UL17-106X,41.48,1.50253,100000.0,345,0.0006232494
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8_v2/VBSWWH_Inclusive_4f_TuneCP5_RunIISummer20UL18-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8_v2,WWH,20UL18-106X,59.83,1.50253,100000.0,355,0.0008989636
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8_v2/VBSZZH_Inclusive_4f_TuneCP5_RunIISummer20UL16APV-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8_v2,ZZH,20UL16APV-106X,19.52,1.06028,99000.0,3418,0.0002090572
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8_v2/VBSZZH_Inclusive_4f_TuneCP5_RunIISummer20UL16-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8_v2,ZZH,20UL16-106X,16.81,1.06028,98000.0,3628,0.0001818704
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8_v2/VBSZZH_Inclusive_4f_TuneCP5_RunIISummer20UL17-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8_v2,ZZH,20UL17-106X,41.48,1.06028,98000.0,3649,0.0004487797
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8_v2/VBSZZH_Inclusive_4f_TuneCP5_RunIISummer20UL18-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8_v2,ZZH,20UL18-106X,59.83,1.06028,99000.0,3705,0.0006407732
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8_v2/VBSOSWWH_Inclusive_4f_TuneCP5_RunIISummer20UL16APV-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8_v2,OSWWH,20UL16APV-106X,19.52,2.52444,99998.0,418,0.0004927805
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8_v2/VBSOSWWH_Inclusive_4f_TuneCP5_RunIISummer20UL16-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8_v2,OSWWH,20UL16-106X,16.81,2.52444,99998.0,466,0.0004243668
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8_v2/VBSOSWWH_Inclusive_4f_TuneCP5_RunIISummer20UL17-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8_v2,OSWWH,20UL17-106X,41.48,2.52444,99996.0,507,0.0010471795
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8_v2/VBSOSWWH_Inclusive_4f_TuneCP5_RunIISummer20UL18-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8_v2,OSWWH,20UL18-106X,59.83,2.52444,99994.0,497,0.001510463
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8/VBSWZH_Inclusive_4f_TuneCP5_RunIISummer20UL16APV-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8,WZH,20UL16APV-106X,19.52,1.67403,99993.0,1133,0.0003267935
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8/VBSWZH_Inclusive_4f_TuneCP5_RunIISummer20UL16-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8,WZH,20UL16-106X,16.81,1.67403,99995.0,1143,0.0002814185
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8/VBSWZH_Inclusive_4f_TuneCP5_RunIISummer20UL17-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8,WZH,20UL17-106X,41.48,1.67403,99993.0,1253,0.0006944362
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8/VBSWZH_Inclusive_4f_TuneCP5_RunIISummer20UL18-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8,WZH,20UL18-106X,59.83,1.67403,99999.0,1268,0.0010015821
/ceph/cms/store/user/jguiang/VBSVHSkim/sig_2oslep_2ak4_1ak8/VBSWWH_Inclusive_4f_TuneCP5_RunIISummer20UL16APV-106X_privateMC_NANOGEN_v1_sig_2oslep_2ak4_1ak8,WWH,20UL16APV-106X,19.52,1.50253,100000.0,266,0.0002932938
